,Unnamed: 0,previous_day_admission_influenza_confirmed
1335,68545,3.0
1336,63228,1.0
1337,63421,3.0
1338,68862,4.0
1339,68548,3.0
1340,65106,3.0
1341,70017,3.0
1342,71531,6.0
1343,61285,3.0
1344,62299,3.0
1345,61586,3.0
1346,72381,6.0
1347,67480,3.0
1348,69278,4.0
1349,65914,0.0
1350,71377,1.0
1351,63934,1.0
1352,70453,2.0
1353,67409,4.0
1354,65849,4.0
1355,61959,3.0
1356,67250,4.0
1357,66616,5.0
1358,72767,3.0
1359,64251,4.0
1360,68388,1.0
1361,71137,6.0
1362,74248,3.0
1363,62243,5.0
1364,62402,5.0
1365,71949,2.0
1366,74094,2.0
1367,69802,5.0
1368,65661,3.0
1369,72162,4.0
1370,71462,3.0
1371,69172,6.0
1372,63977,11.0
1373,67125,9.0
1374,66317,7.0
1375,62161,4.0
1376,64088,5.0
1377,74149,12.0
1378,69931,10.0
1379,67961,6.0
1380,73601,9.0
1381,72903,6.0
1382,65378,11.0
1383,71565,11.0
1384,72755,20.0
1385,71942,17.0
1386,65596,15.0
1387,64760,16.0
1388,73391,18.0
1389,72275,18.0
1390,71905,17.0
1391,65266,31.0
1392,64494,32.0
1393,66740,37.0
1394,72931,34.0
1395,65304,26.0
1396,71535,32.0
1397,70760,38.0
1398,67889,34.0
1399,71678,36.0
1400,980,41.0
1401,60865,27.0
1402,63662,24.0
1403,63912,43.0
1404,67728,45.0
1405,65750,42.0
1406,71235,25.0
1407,72743,27.0
1408,71115,17.0
1409,69450,29.0
1410,68715,26.0
1411,69049,36.0
1412,60946,31.0
1413,70989,39.0
1414,71572,39.0
1415,71296,27.0
,73355,29.0
1470,68881,39.0
1471,73077,26.0
