,Unnamed: 0,previous_day_admission_influenza_confirmed
1378,65633,127.0
1379,67935,129.0
1380,70614,145.0
1381,72720,158.0
1382,64875,135.0
1383,60909,163.0
1384,70065,172.0
1385,74211,238.0
1386,73067,236.0
1387,61522,216.0
1388,68173,176.0
1389,67026,195.0
1390,73245,193.0
1391,62506,228.0
1392,69788,214.0
1393,69884,196.0
1394,69157,205.0
1395,65870,185.0
1396,61894,198.0
1397,60695,173.0
1398,72766,150.0
1399,64052,147.0
1400,62877,144.0
1401,63960,128.0
1402,62271,131.0
1403,68851,125.0
1404,67124,145.0
1405,69542,152.0
1406,66017,132.0
1407,66104,121.0
1408,69716,103.0
1409,72769,110.0
1410,61720,97.0
1411,67551,100.0
1412,72464,125.0
1413,70054,139.0
1414,64995,133.0
1415,61096,127.0
1416,73853,115.0
1417,74090,110.0
1418,66836,100.0
1419,63732,109.0
1420,63545,100.0
1421,63017,93.0
1422,69687,99.0
1423,66706,100.0
1424,64842,114.0
1425,66812,102.0
1426,65298,136.0
1427,69317,116.0
1428,68683,128.0
1429,61123,120.0
1430,67503,112.0
1431,63373,99.0
1432,64473,99.0
1433,63317,114.0
1434,63138,94.0
1435,69105,92.0
1436,68119,93.0
1437,68801,87.0
1438,60862,94.0
1439,62818,82.0
1440,72347,95.0
1441,70132,89.0
1442,64962,94.0
1443,64020,82.0
1444,62206,89.0
1445,63940,78.0
1446,68365,79.0
1447,68023,77.0
1448,60725,73.0
1449,68815,79.0
1450,60932,80.0
1451,65381,72.0
1452,64498,78.0
1453,62313,86.0
1454,69978,90.0
1455,67734,72.0
1456,68285,74.0
1457,61686,73.0
1458,72747,63.0
0
1437,68801,87.0
