,Unnamed: 0,previous_day_admission_influenza_confirmed
1271,70079,0.0
1272,70723,0.0
1273,73640,0.0
1274,69320,0.0
1275,64924,0.0
1276,62357,0.0
1277,65598,0.0
1278,70073,0.0
1279,71317,0.0
1280,71243,0.0
1281,72185,0.0
1282,61155,0.0
1283,65082,0.0
1284,64434,0.0
1285,63698,1.0
1286,68669,0.0
1287,67763,1.0
1288,64871,0.0
1289,71159,0.0
1290,69191,0.0
1291,68018,0.0
1292,74076,0.0
1293,64793,0.0
1294,64058,0.0
1295,66255,2.0
1296,65131,0.0
1297,70847,0.0
1298,71921,1.0
1299,74229,0.0
1300,70944,1.0
1301,72782,0.0
1302,62444,2.0
1303,64353,0.0
1304,62434,0.0
1305,73868,1.0
1306,74071,0.0
1307,65409,0.0
1308,70993,0.0
1309,73262,0.0
1310,72785,0.0
1311,73240,0.0
1312,65630,0.0
1313,62793,0.0
1314,67023,0.0
1315,65029,0.0
1316,63386,0.0
1317,63173,0.0
1318,73357,0.0
1319,73393,0.0
1320,73654,0.0
1321,65539,0.0
1322,64729,0.0
1323,61624,0.0
1324,73401,0.0
1325,61210,0.0
1326,64542,0.0
1327,73070,1.0
1328,74185,0.0
1329,68660,2.0
1330,73692,2.0
1331,66448,1.0
1332,62712,0.0
1333,67569,2.0
1334,64595,2.0
1335,73892,1.0
1336,65542,0.0
1337,69388,2.0
1338,72161,2.0
1339,71571,3.0
1340,64649,1.0
1341,70463,1.0
1342,62026,1.0
1343,72093,1.0
1344,60707,2.0
1345,63222,0.0
1346,73123,3.0
1347,71780,1.0
1348,68207,4.0
1349,63566,1.0
1350,66936,2.0
1351,65787,3.0
5.0
