,Unnamed: 0,previous_day_admission_influenza_confirmed
1397,71542,71.0
1398,64913,63.0
1399,73621,65.0
1400,68971,42.0
1401,70041,49.0
1402,68231,53.0
1403,63147,53.0
1404,68454,41.0
1405,72022,58.0
1406,68522,55.0
1407,65090,52.0
1408,65623,37.0
1409,61855,45.0
1410,72050,50.0
1411,62782,51.0
1412,68091,33.0
1413,73303,38.0
1414,67684,26.0
1415,65809,31.0
1416,71940,34.0
1417,69551,28.0
1418,73252,35.0
1419,69286,31.0
1420,69183,32.0
1421,73088,32.0
1422,61885,24.0
1423,72328,25.0
1424,71197,25.0
1425,65871,26.0
1426,64209,29.0
1427,68633,35.0
1428,61004,33.0
1429,69809,23.0
1430,62338,34.0
1431,70296,37.0
1432,72930,25.0
1433,66924,28.0
1434,65761,27.0
1435,72805,21.0
1436,69927,26.0
1437,68980,35.0
1438,70134,27.0
1439,69616,24.0
1440,73954,27.0
1441,73337,29.0
1442,71517,35.0
1443,71675,25.0
1444,67151,33.0
1445,61312,39.0
1446,66543,46.0
1447,60655,38.0
1448,70829,27.0
1449,71859,29.0
1450,69449,31.0
1451,72092,27.0
1452,66132,24.0
1453,61864,17.0
1454,71584,35.0
1455,69098,26.0
1456,70362,28.0
1457,64275,13.0
1458,70449,22.0
1459,71877,16.0
1460,71271,23.0
1461,70121,18.0
1462,72487,20.0
1463,64572,20.0
1464,62075,17.0
1465,67390,17.0
1466,61473,12.0
1467,66861,16.0
1468,72954,19.0
1469,71591,21.0
1470,71556,26.0
1471,62232,3.0
1472,61907,10.0
1473,63626,17.0
1474,72548,12.0
1475,67703,19.0
1476,64324,13.0
1477,72882,12.0
0
