,Unnamed: 0,previous_day_admission_influenza_confirmed
1325,71683,14.0
1326,67549,12.0
1327,64588,12.0
1328,61452,12.0
1329,70182,5.0
1330,73780,6.0
1331,72371,5.0
1332,62187,13.0
1333,65668,15.0
1334,65840,9.0
1335,72304,8.0
1336,69094,8.0
1337,73524,5.0
1338,72445,5.0
1339,72131,13.0
1340,64366,7.0
1341,62221,8.0
1342,72772,5.0
1343,71693,13.0
1344,70099,18.0
1345,70212,13.0
1346,65465,4.0
1347,72543,15.0
1348,69343,16.0
1349,71255,13.0
1350,71091,9.0
1351,66835,13.0
1352,65208,15.0
1353,64583,13.0
1354,71895,17.0
1355,66261,21.0
1356,72667,12.0
1357,72084,14.0
1358,73469,14.0
1359,63081,16.0
1360,66559,22.0
1361,71999,16.0
1362,72480,19.0
1363,63582,14.0
1364,69786,17.0
1365,65965,17.0
1366,72980,23.0
1367,72378,20.0
1368,71527,24.0
1369,73705,16.0
1370,66863,26.0
1371,69415,21.0
1372,64521,20.0
1373,73503,21.0
1374,67148,23.0
1375,68811,23.0
1376,71268,23.0
1377,73390,26.0
1378,65277,26.0
1379,68188,27.0
1380,74069,28.0
1381,72917,35.0
1382,64944,31.0
1383,72310,42.0
1384,66810,40.0
1385,72123,42.0
1386,70299,56.0
1387,63836,62.0
1388,72403,65.0
1389,64690,73.0
1390,70658,60.0
1391,63293,61.0
1392,73065,64.0
1393,64770,84.0
1394,67919,92.0
1395,63606,122.0
1396,73039,137.0
1397,66049,109.0
1398,69111,123.0
1399,67976,105.0
1400,73773,92.0
1401,65814,68.0
1402,71912,82.0
1403,70152,70.0
1404,62376,57.0
1405,69540,64.0
7,70464,33.0
