,Unnamed: 0,previous_day_admission_influenza_confirmed
1326,74174,0.0
1327,66665,2.0
1328,69571,0.0
1329,62300,2.0
1330,67571,0.0
1331,61217,0.0
1332,73820,0.0
1333,62708,3.0
1334,66493,1.0
1335,66516,2.0
1336,67814,1.0
1337,68131,1.0
1338,69239,1.0
1339,68167,2.0
1340,61163,5.0
1341,61793,0.0
1342,63009,4.0
1343,63131,3.0
1344,69023,2.0
1345,67465,4.0
1346,67487,3.0
1347,70413,4.0
1348,61848,2.0
1349,68343,3.0
1350,67283,2.0
1351,72944,1.0
1352,62269,2.0
1353,60949,3.0
1354,68946,1.0
1355,69166,3.0
1356,70810,2.0
1357,70113,3.0
1358,72837,2.0
1359,60771,8.0
1360,63916,6.0
1361,62621,3.0
1362,71010,4.0
1363,68136,5.0
1364,70435,6.0
1365,68799,5.0
1366,71563,9.0
1367,63564,10.0
1368,69797,7.0
1369,68524,14.0
1370,71097,4.0
1371,60597,10.0
1372,63502,8.0
1373,67143,12.0
1374,72727,13.0
1375,68668,14.0
1376,67869,19.0
1377,73731,20.0
1378,72591,13.0
1379,62958,16.0
1380,61837,16.0
1381,71507,21.0
1382,73723,23.0
1383,70516,13.0
1384,69700,17.0
1385,72365,16.0
1386,71347,26.0
1387,70549,19.0
1388,69434,13.0
1389,71576,26.0
1390,67053,26.0
1391,62655,36.0
1392,64191,41.0
1393,74024,26.0
1394,65869,40.0
1395,68766,47.0
1396,71685,46.0
1397,73917,37.0
1398,65250,47.0
1399,61029,57.0
1400,73971,45.0
1401,72871,42.0
1402,64808,28.0
1403,64068,39.0
1404,73706,30.0
1405,73563,27.0
1406,70414,37.0
18.0
1427,62746,26.0
1,10.0
1497,62513,12.0
