,Unnamed: 0,previous_day_admission_influenza_confirmed
1359,63829,1.0
1360,63690,0.0
1361,61832,0.0
1362,68301,0.0
1363,63988,0.0
1364,63197,0.0
1365,71760,2.0
1366,1020,2.0
1367,70407,1.0
1368,62924,0.0
1369,72122,1.0
1370,63648,0.0
1371,63306,0.0
1372,68724,1.0
1373,63964,1.0
1374,70556,1.0
1375,69628,3.0
1376,73107,0.0
1377,68947,3.0
1378,61780,7.0
1379,62011,4.0
1380,73389,3.0
1381,73078,3.0
1382,64849,1.0
1383,61119,3.0
1384,70865,0.0
1385,73646,3.0
1386,69585,0.0
1387,61703,7.0
1388,70855,2.0
1389,66638,2.0
1390,62487,4.0
1391,69588,5.0
1392,65341,4.0
1393,64761,2.0
1394,70076,12.0
1395,62423,7.0
1396,68486,10.0
1397,65928,7.0
1398,61608,10.0
1399,71292,5.0
1400,73961,7.0
1401,66393,8.0
1402,66299,6.0
1403,72060,7.0
1404,63155,5.0
1405,69736,4.0
1406,70957,8.0
1407,62538,6.0
1408,61420,4.0
1409,72654,5.0
1410,70095,5.0
1411,965,2.0
1412,66357,5.0
1413,70669,9.0
1414,72792,4.0
1415,65723,6.0
1416,63610,4.0
1417,72125,4.0
1418,63132,3.0
1419,71910,3.0
1420,67270,5.0
1421,65822,3.0
1422,74179,5.0
1423,74200,1.0
1424,67507,5.0
1425,63235,5.0
1426,941,0.0
1427,63867,2.0
1428,73994,3.0
1429,70912,3.0
1430,66020,1.0
1431,934,4.0
1432,69881,4.0
1433,61175,1.0
1434,66583,1.0
1435,60683,6.0
1436,71274,2.0
1437,927,6.0
1438,71059,1.0
1439,64174,4.0
4.0
5.0
