,Unnamed: 0,previous_day_admission_influenza_confirmed
1277,81406,2.0
1278,80863,0.0
1279,80375,1.0
1280,76748,1.0
1281,76469,1.0
1282,75916,1.0
1283,79233,0.0
1284,78812,0.0
1285,78187,2.0
1286,74428,0.0
1287,81246,1.0
1288,80853,0.0
1289,76956,0.0
1290,76386,1.0
1291,76124,0.0
1292,79372,0.0
1293,78745,1.0
1294,78363,0.0
1295,77821,0.0
1296,64569,1.0
1297,63038,1.0
1298,62219,1.0
1299,73131,1.0
1300,72062,1.0
1301,62308,1.0
1302,71991,0.0
1303,62065,0.0
1304,73269,0.0
1305,65264,0.0
1306,71655,2.0
1307,65899,1.0
1308,64480,1.0
1309,73549,1.0
1310,72165,1.0
1311,73172,1.0
1312,69333,0.0
1313,67341,0.0
1314,66043,0.0
1315,66779,0.0
1316,62620,0.0
1317,71925,1.0
1318,73581,0.0
1319,73249,1.0
1320,63593,0.0
1321,69792,1.0
1322,61656,0.0
1323,72467,1.0
1324,64400,3.0
1325,60895,3.0
1326,66785,2.0
1327,64091,0.0
1328,61320,0.0
1329,68115,0.0
1330,72053,1.0
1331,66302,2.0
1332,66533,0.0
1333,67942,4.0
1334,64041,1.0
1335,72822,1.0
1336,71504,1.0
1337,68474,1.0
1338,71569,1.0
1339,73115,4.0
1340,70151,2.0
1341,68964,4.0
1342,71254,2.0
1343,67563,1.0
1344,63882,2.0
1345,61611,1.0
1346,64974,1.0
1347,63877,2.0
1348,69474,5.0
1349,62441,3.0
1350,67061,5.0
1351,69381,6.0
1352,69294,3.0
1353,63206,6.0
1354,74119,3.0
1355,74034,5.0
1356,67611,2.0
1357,62643,2.0
479,69499,10.0
1480,69682,13.0
1481,61241,14.0
1482,61137,12.0
1483,63482,8.0
0
