,Unnamed: 0,previous_day_admission_influenza_confirmed
1389,64907,50.0
1390,64527,78.0
1391,62485,67.0
1392,71833,64.0
1393,72808,60.0
1394,64837,74.0
1395,60620,91.0
1396,70976,98.0
1397,73096,114.0
1398,69220,100.0
1399,61194,101.0
1400,74257,82.0
1401,66292,85.0
1402,72097,91.0
1403,60653,99.0
1404,65938,69.0
1405,64123,86.0
1406,70816,62.0
1407,74210,73.0
1408,69501,58.0
1409,62670,92.0
1410,73264,85.0
1411,62675,76.0
1412,72006,84.0
1413,66957,74.0
1414,62174,79.0
1415,73417,57.0
1416,61639,69.0
1417,73700,68.0
1418,63305,72.0
1419,61215,79.0
1420,63115,81.0
1421,73403,77.0
1422,66969,82.0
1423,66913,91.0
1424,66678,80.0
1425,69963,104.0
1426,61085,77.0
1427,69647,79.0
1428,60641,88.0
1429,72935,94.0
1430,65219,79.0
1431,71619,80.0
1432,64753,76.0
1433,60933,90.0
1434,60868,84.0
1435,61222,78.0
1436,74137,95.0
1437,62470,85.0
1438,64133,106.0
1439,62316,83.0
1440,70876,73.0
1441,66140,88.0
1442,68988,83.0
1443,67079,71.0
1444,68635,112.0
1445,60665,81.0
1446,72519,92.0
1447,60594,85.0
1448,72017,86.0
1449,64817,82.0
1450,63653,100.0
1451,64709,98.0
1452,64293,91.0
1453,61931,86.0
1454,68152,107.0
1455,73237,98.0
1456,73351,78.0
1457,65359,82.0
1458,69231,120.0
1459,72204,97.0
1460,62606,104.0
1461,68519,80.0
1462,61177,78.0
1463,67747,96.0
1464,63837,106.0
1465,71186,91.0
1466,73996,104.0
1467,71708,78.0
1468,65681,77.0
1469,62823,71.0
