,Unnamed: 0,previous_day_admission_influenza_confirmed
1277,75071,0.0
1278,78263,0.0
1279,77723,2.0
1280,78342,2.0
1281,77615,0.0
1282,80756,1.0
1283,80411,0.0
1284,79987,1.0
1285,79526,0.0
1286,78403,1.0
1287,74395,3.0
1288,77542,1.0
1289,77318,1.0
1290,80698,1.0
1291,76452,2.0
1292,79755,2.0
1293,76666,1.0
1294,74438,4.0
1295,79498,2.0
1296,77564,1.0
1297,79008,0.0
1298,76560,0.0
1299,78851,3.0
1300,78229,1.0
1301,81469,1.0
1302,80855,3.0
1303,67860,2.0
1304,65645,1.0
1305,61373,4.0
1306,70671,2.0
1307,69525,3.0
1308,63928,1.0
1309,66385,3.0
1310,63051,2.0
1311,63724,0.0
1312,68393,3.0
1313,72601,1.0
1314,65021,3.0
1315,63580,0.0
1316,61981,4.0
1317,67798,4.0
1318,72404,3.0
1319,70566,5.0
1320,61249,2.0
1321,63490,4.0
1322,64193,2.0
1323,70318,5.0
1324,62580,3.0
1325,69406,4.0
1326,72430,4.0
1327,62972,4.0
1328,65074,3.0
1329,60983,2.0
1330,71601,1.0
1331,67405,3.0
1332,72059,2.0
1333,64183,6.0
1334,64900,1.0
1335,61960,3.0
1336,72501,1.0
1337,72784,4.0
1338,65456,2.0
1339,62081,2.0
1340,67057,1.0
1341,66820,2.0
1342,71990,3.0
1343,63413,3.0
1344,72741,0.0
1345,72390,3.0
1346,74022,3.0
1347,63286,8.0
1348,63492,3.0
1349,71983,2.0
1350,73109,5.0
1351,69546,8.0
1352,64124,7.0
1353,64071,6.0
1354,73034,11.0
1355,72087,3.0
1356,72086,2.0
1357,64520,3.0
91,13.0
81,55.0
1452,71613,58.0
1453,68457,55.0
1454,67739,51.0
1455,61994,52.0
