,Unnamed: 0,previous_day_admission_influenza_confirmed
1366,65861,22.0
1367,63519,18.0
1368,63733,11.0
1369,68591,9.0
1370,67648,6.0
1371,71624,8.0
1372,60837,18.0
1373,70020,19.0
1374,66262,10.0
1375,72179,17.0
1376,61257,13.0
1377,60904,8.0
1378,73437,12.0
1379,68942,14.0
1380,68555,5.0
1381,60748,9.0
1382,67213,8.0
1383,61814,6.0
1384,70893,8.0
1385,62390,4.0
1386,72517,10.0
1387,61211,6.0
1388,70385,9.0
1389,62393,9.0
1390,72481,11.0
1391,63790,5.0
1392,69612,5.0
1393,61681,17.0
1394,71387,10.0
1395,63805,6.0
1396,61751,4.0
1397,60850,13.0
1398,73609,10.0
1399,69438,5.0
1400,61574,0.0
1401,61551,11.0
1402,60798,19.0
1403,73413,9.0
1404,63655,10.0
1405,62997,9.0
1406,61646,2.0
1407,68187,2.0
1408,63121,8.0
1409,65158,10.0
1410,61156,12.0
1411,71439,8.0
1412,71662,4.0
1413,67287,6.0
1414,67094,5.0
1415,73997,19.0
1416,63865,5.0
1417,67665,11.0
1418,69727,11.0
1419,61066,5.0
1420,72588,4.0
1421,71247,8.0
1422,69413,8.0
1423,71294,10.0
1424,62042,6.0
1425,60668,9.0
1426,67799,8.0
1427,61101,12.0
1428,64351,6.0
1429,74008,5.0
1430,69268,5.0
1431,74203,7.0
1432,61776,8.0
1433,63136,1.0
1434,72688,3.0
1435,61406,5.0
1436,68974,8.0
1437,65593,6.0
1438,61876,8.0
1439,72144,3.0
1440,72488,5.0
1441,71470,9.0
1442,72116,7.0
1443,63320,12.0
1444,61541,11.0
1445,66977,12.0
1446,61850,12.0
67205,18.0
3,23.0
0,72481,11.0
1,9.0
