,Unnamed: 0,previous_day_admission_influenza_confirmed
1232,79580,0.0
1233,81659,1.0
1234,77442,0.0
1235,80320,0.0
1236,81520,1.0
1237,75446,1.0
1238,76683,0.0
1239,75004,0.0
1240,74657,0.0
1241,80380,0.0
1242,78026,1.0
1243,79502,0.0
1244,80796,0.0
1245,74940,0.0
1246,79823,0.0
1247,76572,1.0
1248,76643,0.0
1249,76035,0.0
1250,79673,0.0
1251,79275,0.0
1252,78671,0.0
1253,77660,0.0
1254,81708,0.0
1255,81028,1.0
1256,79943,0.0
1257,76217,0.0
1258,75650,0.0
1259,75293,0.0
1260,79276,0.0
1261,78742,1.0
1262,78360,2.0
1263,81487,0.0
1264,80843,0.0
1265,80579,0.0
1266,76749,0.0
1267,76165,0.0
1268,75618,0.0
1269,79207,0.0
1270,78856,0.0
1271,78181,0.0
1272,74454,0.0
1273,64466,0.0
1274,63124,0.0
1275,67692,0.0
1276,67645,0.0
1277,72936,0.0
1278,63239,0.0
1279,69165,1.0
1280,66073,0.0
1281,71899,1.0
1282,69885,0.0
1283,73335,0.0
1284,68830,0.0
1285,65174,0.0
1286,73945,0.0
1287,73717,0.0
1288,74261,0.0
1289,74080,0.0
1290,66392,0.0
1291,65591,0.0
1292,66716,0.0
1293,62704,0.0
1294,66680,0.0
1295,73227,0.0
1296,70589,0.0
1297,62844,0.0
1298,71101,0.0
1299,67331,0.0
1300,73178,0.0
1301,70690,0.0
1302,61976,0.0
1303,68372,0.0
1304,65552,1.0
1305,60784,1.0
1306,69279,0.0
1307,72780,2.0
1308,71521,0.0
1309,68058,1.0
1310,67979,0.0
1311,64575,0.0
1312,73054,0.0
.0
