,Unnamed: 0,previous_day_admission_influenza_confirmed
1382,72516,16.0
1383,74011,14.0
1384,66805,15.0
1385,62020,12.0
1386,64377,22.0
1387,72867,24.0
1388,72205,25.0
1389,61348,28.0
1390,73476,24.0
1391,65735,19.0
1392,72033,16.0
1393,63565,13.0
1394,66138,14.0
1395,65495,17.0
1396,71219,23.0
1397,63418,27.0
1398,69555,21.0
1399,65173,22.0
1400,67515,22.0
1401,70367,31.0
1402,73112,25.0
1403,65543,24.0
1404,61999,30.0
1405,69083,24.0
1406,62108,18.0
1407,70560,20.0
1408,65390,31.0
1409,66856,39.0
1410,65627,38.0
1411,73649,33.0
1412,62328,28.0
1413,69347,25.0
1414,65534,30.0
1415,69810,30.0
1416,66290,37.0
1417,61506,30.0
1418,61131,40.0
1419,72967,45.0
1420,64236,41.0
1421,62866,43.0
1422,64577,51.0
1423,63104,49.0
1424,68644,51.0
1425,66237,67.0
1426,70153,40.0
1427,66831,45.0
1428,65975,43.0
1429,69329,53.0
1430,73187,64.0
1431,61538,63.0
1432,70205,72.0
1433,71878,63.0
1434,70652,63.0
1435,65437,66.0
1436,60657,72.0
1437,73377,65.0
1438,73871,73.0
1439,67230,77.0
1440,63295,59.0
1441,63298,57.0
1442,63076,48.0
1443,69473,52.0
1444,66286,53.0
1445,65540,70.0
1446,65972,72.0
1447,65565,67.0
1448,69798,29.0
1449,68051,27.0
1450,73983,28.0
1451,67927,34.0
1452,63360,21.0
1453,64250,21.0
1454,63097,18.0
1455,63575,21.0
1456,68387,22.0
1457,67706,31.0
1458,66418,32.0
1459,61690,23.0
1460,72288,20.0
1461,71737,24.0
1462,70738,27.0
