,Unnamed: 0,previous_day_admission_influenza_confirmed
1377,64838,21.0
1378,62053,9.0
1379,71303,17.0
1380,73556,14.0
1381,65729,18.0
1382,61762,15.0
1383,74114,29.0
1384,72970,16.0
1385,72172,32.0
1386,61100,26.0
1387,74147,27.0
1388,66206,28.0
1389,72194,20.0
1390,70227,26.0
1391,67020,23.0
1392,67203,25.0
1393,70037,15.0
1394,73218,20.0
1395,66142,21.0
1396,63164,20.0
1397,71932,12.0
1398,63130,17.0
1399,71740,13.0
1400,66626,7.0
1401,66492,12.0
1402,71672,16.0
1403,61351,18.0
1404,70319,14.0
1405,63929,8.0
1406,63872,11.0
1407,63211,7.0
1408,73793,14.0
1409,71158,10.0
1410,66234,12.0
1411,64630,10.0
1412,69200,10.0
1413,60749,9.0
1414,67008,6.0
1415,61118,12.0
1416,71706,11.0
1417,64026,18.0
1418,71322,13.0
1419,64384,5.0
1420,67352,7.0
1421,60761,10.0
1422,72859,7.0
1423,70742,7.0
1424,63016,10.0
1425,64463,13.0
1426,62382,7.0
1427,71279,9.0
1428,72388,9.0
1429,68443,6.0
1430,64188,6.0
1431,68723,8.0
1432,60788,9.0
1433,60733,2.0
1434,61172,5.0
1435,74039,13.0
1436,64435,16.0
1437,63311,13.0
1438,65258,17.0
1439,63499,13.0
1440,61963,12.0
1441,65896,14.0
1442,69089,13.0
1443,72794,8.0
1444,64823,10.0
1445,69337,12.0
1446,72489,11.0
1447,73515,6.0
1448,67995,3.0
1449,63363,11.0
1450,67830,8.0
1451,63717,11.0
1452,61563,8.0
1453,72587,10.0
1454,61809,9.0
1455,67055,10.0
1456,62462,16.0
1457,63226,6.0
0
