,Unnamed: 0,previous_day_admission_influenza_confirmed
1327,73547,1.0
1328,60795,1.0
1329,70931,0.0
1330,61530,0.0
1331,67992,2.0
1332,68643,1.0
1333,72477,0.0
1334,67922,1.0
1335,60908,0.0
1336,61154,1.0
1337,65363,1.0
1338,71150,1.0
1339,70004,3.0
1340,67165,3.0
1341,66103,1.0
1342,69975,1.0
1343,68882,2.0
1344,73236,4.0
1345,1067,1.0
1346,71028,0.0
1347,62012,1.0
1348,63412,1.0
1349,61093,0.0
1350,70616,1.0
1351,67605,0.0
1352,70087,0.0
1353,68812,1.0
1354,1057,1.0
1355,65817,1.0
1356,70222,2.0
1357,63819,1.0
1358,70790,1.0
1359,60807,0.0
1360,60671,0.0
1361,70649,0.0
1362,68763,1.0
1363,68842,1.0
1364,73475,1.0
1365,72277,2.0
1366,62076,0.0
1367,63949,0.0
1368,68782,2.0
1369,68953,0.0
1370,68010,3.0
1371,70117,0.0
1372,66737,1.0
1373,61232,1.0
1374,62437,0.0
1375,69335,2.0
1376,64719,3.0
1377,70361,3.0
1378,63372,0.0
1379,61525,1.0
1380,64489,1.0
1381,68289,2.0
1382,69789,3.0
1383,73923,6.0
1384,69751,1.0
1385,61256,3.0
1386,66574,2.0
1387,66621,3.0
1388,65130,6.0
1389,69007,5.0
1390,67697,3.0
1391,65856,5.0
1392,67235,4.0
1393,63706,4.0
1394,68954,5.0
1395,64259,7.0
1396,66901,4.0
1397,63725,6.0
1398,62745,5.0
1399,64534,6.0
1400,73576,4.0
1401,69322,8.0
1402,72475,1.0
1403,67530,10.0
1404,73488,3.0
1405,61834,7.0
1406,64053,2.0
1407,66949,6.0
488,68287,16.0
1489,69495,12.0
1490,68739,7.0
1491,73051,12.0
0
