,Unnamed: 0,previous_day_admission_influenza_confirmed
1398,67580,3.0
1399,62227,2.0
1400,61317,3.0
1401,73188,10.0
1402,71272,8.0
1403,63907,2.0
1404,65643,5.0
1405,68109,7.0
1406,61133,3.0
1407,60938,7.0
1408,61234,6.0
1409,71398,4.0
1410,67200,5.0
1411,69299,3.0
1412,64168,5.0
1413,65949,2.0
1414,61053,5.0
1415,61435,4.0
1416,67436,1.0
1417,68934,2.0
1418,65569,4.0
1419,62106,2.0
1420,72377,3.0
1421,72511,3.0
1422,68232,1.0
1423,65198,2.0
1424,70507,4.0
1425,61302,3.0
1426,67272,4.0
1427,62112,3.0
1428,61105,0.0
1429,66353,3.0
1430,62583,2.0
1431,65084,0.0
1432,62792,2.0
1433,61436,1.0
1434,65798,1.0
1435,69217,1.0
1436,70185,2.0
1437,64316,2.0
1438,73586,2.0
1439,71113,3.0
1440,73862,3.0
1441,67866,5.0
1442,62454,1.0
1443,72018,1.0
1444,62354,2.0
1445,66439,1.0
1446,73411,2.0
1447,72607,1.0
1448,65077,1.0
1449,63437,1.0
1450,62917,6.0
1451,63182,4.0
1452,62288,1.0
1453,67060,0.0
1454,66489,3.0
1455,69348,3.0
1456,66927,4.0
1457,72703,2.0
1458,70278,3.0
1459,72979,1.0
1460,70492,3.0
1461,63772,0.0
1462,64132,1.0
1463,60763,3.0
1464,69526,1.0
1465,72956,2.0
1466,67449,1.0
1467,65850,1.0
1468,67007,3.0
1469,63848,0.0
1470,72492,1.0
1471,61340,3.0
1472,69627,0.0
1473,66325,0.0
1474,71930,1.0
1475,64763,1.0
1476,70311,1.0
1477,70777,1.0
1478,61481,1.0
0
