,Unnamed: 0,previous_day_admission_influenza_confirmed
1470,69667,74.0
1471,61996,55.0
1472,72141,54.0
1473,68596,50.0
1474,66026,38.0
1475,64239,42.0
1476,62996,42.0
1477,64245,55.0
1478,69511,57.0
1479,68885,55.0
1480,72872,46.0
1481,63714,45.0
1482,72678,41.0
1483,66395,52.0
1484,63004,42.0
1485,65980,55.0
1486,72549,50.0
1487,67471,50.0
1488,69364,34.0
1489,70475,53.0
1490,64966,53.0
1491,73376,48.0
1492,72945,70.0
1493,67288,67.0
1494,67315,42.0
1495,63445,42.0
1496,70404,51.0
1497,70791,42.0
1498,69722,56.0
1499,73749,73.0
1500,65079,58.0
1501,73064,49.0
1502,65065,41.0
1503,62575,48.0
1504,69822,57.0
1505,61021,52.0
1506,67518,56.0
1507,70400,52.0
1508,70943,43.0
1509,63072,45.0
1510,70939,65.0
1511,74226,57.0
1512,68383,58.0
1513,69002,49.0
1514,61818,38.0
1515,69964,34.0
1516,72160,39.0
1517,70154,44.0
1518,72466,53.0
1519,64208,58.0
1520,60673,44.0
1521,64216,41.0
1522,61796,44.0
1523,67593,38.0
1524,67081,51.0
1525,68857,62.0
1526,68012,55.0
1527,71770,40.0
1528,71533,51.0
1529,72181,41.0
1530,71352,27.0
1531,67486,38.0
1532,61670,44.0
1533,62214,37.0
1534,68938,52.0
1535,71357,36.0
1536,62425,21.0
1537,71651,18.0
1538,67100,22.0
1539,60754,29.0
1540,63020,18.0
1541,65699,24.0
1542,67654,17.0
1543,65788,21.0
1544,67279,26.0
1545,67257,24.0
1546,71276,28.0
1547,71978,15.0
1548,69714,24.0
1549,69607,21.0
1550,68494,18.0
