,Unnamed: 0,previous_day_admission_influenza_confirmed
1249,80799,1.0
1250,74410,0.0
1251,76325,0.0
1252,77370,0.0
1253,75540,0.0
1254,79826,0.0
1255,78164,0.0
1256,78984,0.0
1257,77214,0.0
1258,74353,0.0
1259,81251,0.0
1260,81343,0.0
1261,79702,0.0
1262,75541,0.0
1263,74889,1.0
1264,78196,0.0
1265,81516,0.0
1266,77444,1.0
1267,1122,0.0
1268,80554,0.0
1269,74717,0.0
1270,75787,0.0
1271,77045,0.0
1272,74841,0.0
1273,79913,0.0
1274,77664,0.0
1275,79015,0.0
1276,75356,0.0
1277,74539,0.0
1278,79767,0.0
1279,81105,0.0
1280,78009,0.0
1281,75665,0.0
1282,80988,0.0
1283,78418,0.0
1284,80118,0.0
1285,77878,0.0
1286,76789,0.0
1287,80096,0.0
1288,75992,0.0
1289,75332,0.0
1290,78588,0.0
1291,1094,0.0
1292,81077,0.0
1293,76981,0.0
1294,80174,0.0
1295,76505,0.0
1296,60590,0.0
1297,67168,1.0
1298,73152,0.0
1299,63034,0.0
1300,68833,0.0
1301,66373,0.0
1302,61892,0.0
1303,64541,0.0
1304,69014,0.0
1305,68476,0.0
1306,60855,0.0
1307,63082,0.0
1308,60892,0.0
1309,63908,1.0
1310,73254,1.0
1311,70517,0.0
1312,68659,1.0
1313,70590,0.0
1314,69739,0.0
1315,63139,2.0
1316,66276,1.0
1317,61813,1.0
1318,63921,0.0
1319,69683,1.0
1320,67249,1.0
1321,66079,0.0
1322,65442,0.0
1323,69696,1.0
1324,68948,1.0
1325,73485,0.0
1326,63511,0.0
1327,63415,0.0
1328,63843,0.0
1329,67059,0.0
0
693,14.0
0,73852,2.0
7.0
