d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,d28
0.139227258252033,0.138305230902753,0.146097408556126,0.154197753753695,0.15859127497035,0.152376537767354,0.160252151776168,0.161495174614764,0.160247852871989,0.163962817608898,0.164509004425475,0.161311185843855,0.162090823556386,0.166278722803486,0.173984990254167,0.176666121793172,0.176557747324912,0.177798820420788,0.186127574504915,0.187369799504313,0.192073434803905,0.191311241541136,0.191976680575845,0.200536379425185,0.206115735822312,0.205114708573855,0.205237076612035,0.200408728146046
0.145091580929158,0.141510750794198,0.14259569914472,0.141104042967626,0.145255061299102,0.150237016404119,0.159528326919039,0.161340626199274,0.160596853692412,0.162848696129505,0.163196737172523,0.168977444787421,0.171082335119494,0.171454720684675,0.168073107060121,0.168824983562177,0.173455832013126,0.178656381831301,0.183535509610799,0.184899057521509,0.182929921006819,0.19319722924176,0.192136768183286,0.19791264375882,0.202040662367079,0.208164582499627,0.210846104632175,0.21474953192294
0.139086117213684,0.14375628808162,0.148710167711935,0.154970707849555,0.152501143459231,0.151614505322084,0.152418742882007,0.160391578727802,0.156640498875786,0.166280197272752,0.166942081318072,0.171231340373172,0.167257240182592,0.168877113665367,0.172706775035212,0.181707119941062,0.175899572751574,0.175168524262469,0.18344614024285,0.18655837631032,0.190140142449997,0.196552242732562,0.194711119914673,0.19651272928782,0.192464239164799,0.196322051458024,0.199297163499188,0.208797904996029
0.138771780779759,0.14525275775193,0.152641937602581,0.146080015445068,0.147164733190383,0.152626033576464,0.160383768302451,0.159126202777536,0.159013583673814,0.164529291690089,0.170759005275833,0.165383220483551,0.169204164366957,0.171856838724341,0.178494905639363,0.177435643268313,0.177123423240319,0.183345602074612,0.18329898013795,0.181466466254289,0.191759921991567,0.186813596033241,0.186524926960616,0.192096884769562,0.196277314600711,0.200591268590365,0.201669499154073,0.209978246898709
0.139227258252033,0.148178167023432,0.149844734272363,0.149055221814707,0.153983749836032,0.152385958080972,0.159874794754174,0.158286010363252,0.158676994397209,0.159445029561503,0.164442587238026,0.169923263916636,0.171576087420364,0.173144003542842,0.170338074231928,0.170178956111822,0.181519431428714,0.176934722953804,0.175451101434831,0.180683886413817,0.185776283232666,0.18796279347162,0.194343642497351,0.201760154724422,0.201149174512417,0.206105981605368,0.210764979740158,0.204360127456658
0.139023462762615,0.145115423590189,0.145785479685403,0.146617346772014,0.147604614571054,0.156612220367945,0.1584738650065,0.159545810162508,0.162471754023705,0.157792221793483,0.168222363112309,0.17190066859552,0.176251430666191,0.176009081300262,0.17500674687059,0.177039533322181,0.18409413071222,0.18973740971504,0.193760126982429,0.185596456079562,0.185747026959627,0.192345287316836,0.192148886148246,0.190439548711422,0.195367761288852,0.194046629188129,0.194984949387095,0.199722991078957
0.139086117213684,0.14093777549403,0.147221844183666,0.149636959949708,0.154302447602804,0.150649975212301,0.157048375756945,0.164243351190407,0.161224042030309,0.161591664954581,0.165791941447499,0.162802289397511,0.172114772751376,0.167514007606531,0.176223271662214,0.177784879677681,0.177764104986041,0.179470037900472,0.180286518537386,0.183205496933484,0.192662727695604,0.187059324357523,0.191405236512615,0.199834290036763,0.200144724243686,0.207185865396675,0.207375529745125,0.202902187857598
0.14179072860308,0.145180480997574,0.145464463944694,0.146449621748356,0.145308671070414,0.155014223220441,0.162049467128242,0.156881564787553,0.153779996136304,0.15806118155836,0.160080044799015,0.159007375156606,0.169492421384496,0.170043535025111,0.168393268577316,0.172164508486041,0.176848793986285,0.18026719047256,0.188877223123632,0.189388344742488,0.19031037630937,0.189501094321009,0.191247525196988,0.197172942768962,0.20454170665407,0.206582360410394,0.208762031650993,0.213235708031667
0.145861055009215,0.147533200420465,0.142576937024394,0.145548494336722,0.147909924106173,0.146841985648259,0.156324485269636,0.156436552608566,0.157711463500624,0.16705170910684,0.170145278540794,0.168492285693984,0.17035444119761,0.175278904696002,0.180909435525542,0.18536499393134,0.183575070027187,0.184360799917554,0.179323082641727,0.186463100901132,0.186198951319715,0.185245180808122,0.19149061902161,0.194837217071736,0.195245879014641,0.197616073902837,0.206826766521667,0.202614076841927
0.138084337635061,0.136612406668352,0.140182798182058,0.149462578532188,0.156885323751999,0.151987229417561,0.15503737375875,0.160196792448326,0.161407729535219,0.158283667129371,0.160914061823079,0.163675496754337,0.167836771230985,0.166445623854013,0.172851233648073,0.181615029949447,0.186864647033897,0.18421656313078,0.191097697663378,0.192872256118817,0.186037051562726,0.187730796763269,0.194515460351582,0.197434585867011,0.197785321012,0.200776265306863,0.201467855535516,0.20909709130025
0.145091580929158,0.145761052806904,0.145830989863378,0.146099022545012,0.147877209265219,0.157366523245438,0.160588943865217,0.166143254342896,0.170139966253138,0.167874499290607,0.16777362328105,0.167470346444267,0.167239455741982,0.169602167458171,0.167334714671529,0.168612228789073,0.170235939244992,0.179736612933387,0.188149757859459,0.183493661699567,0.188545072559481,0.192077962804638,0.187884965086375,0.191321090323748,0.198333492129694,0.198646288239472,0.205922042418615,0.207232658286701
0.138084337635061,0.137874021349803,0.141283671492799,0.147099875376535,0.148658194470966,0.147551612597997,0.153124503513554,0.156698539593207,0.163768433275198,0.169616195031448,0.174426217959577,0.170935639369295,0.170099364378703,0.167294067834704,0.170760768502093,0.169066629261321,0.180729316405412,0.182450489683236,0.182005153311231,0.18785949771049,0.195077537818076,0.188323756163956,0.193315549502227,0.198536948835009,0.199468731522701,0.199340087481858,0.206894301209702,0.210014496505808
0.134988773952303,0.138252832205114,0.145798496913157,0.145923462752908,0.154229425505208,0.159106571378092,0.15375095343766,0.158314667817028,0.155887674546445,0.160430985347927,0.164959423666584,0.172953335629786,0.173156888454144,0.17391979312521,0.181207119109091,0.175842481117622,0.181531296891322,0.181285703358027,0.182593253338119,0.183671297291628,0.190150332682434,0.190456529406777,0.191531260026389,0.200306121337947,0.205553501440439,0.204245405407251,0.202951111331823,0.199209645273057
0.135770115256387,0.141423971177336,0.143706272841609,0.142793267861357,0.153348466988454,0.153088720930808,0.153188082095681,0.158019053166876,0.158537703091623,0.167486825800802,0.170372644202271,0.168610713340317,0.172941472721927,0.177928117445014,0.178622433666838,0.18186081394074,0.186992633785247,0.190408699151221,0.188471447273298,0.18260266854943,0.18223663390995,0.18512816583527,0.190351918647928,0.194245132756184,0.191504214809432,0.195823223602919,0.198460822568667,0.208368060601081
0.141574971463576,0.144484274624521,0.149093686254473,0.145269860704056,0.147343361287259,0.149628062821899,0.152251888676294,0.160924038507709,0.15609840180869,0.160383655263188,0.168969202140704,0.163402615369638,0.17343550878661,0.169359973142722,0.174375927056115,0.175436461607144,0.175916507618113,0.182716194231064,0.187378888839835,0.185708768094469,0.193961736964218,0.199325061380465,0.1932385136969,0.195697742802611,0.202171773276184,0.201376270050703,0.203338750427727,0.203853379312971
0.138239925337097,0.141098013017252,0.14945826358683,0.148532400145799,0.149471189982431,0.147974443155916,0.155649011564144,0.152254395815834,0.162430115371539,0.162433437457044,0.169034493263656,0.166926755227358,0.175116548632571,0.175417288081953,0.174264003977798,0.176811721627239,0.184981784852534,0.187146648260909,0.188185557684449,0.191356217244355,0.186301950422542,0.183735985117252,0.19070614521826,0.192789541650158,0.196478783324261,0.19512795765219,0.205506361701063,0.206551092445649
0.145091580929158,0.151287318861904,0.150195386128769,0.148915947998463,0.149671524808675,0.151463858802914,0.157477090625759,0.164060173496972,0.163581427308799,0.159412179120932,0.164649690930681,0.169738517390025,0.172084382891205,0.17139508390168,0.168267947635769,0.171043552185801,0.181971465374065,0.178507261573199,0.186496577914905,0.186289461525622,0.187098767576012,0.187826323069003,0.185664211940607,0.194569415759499,0.192832116594525,0.198204967734183,0.207090234623975,0.207267878022719
0.144487811864935,0.151131591391849,0.148768958707285,0.148788004308408,0.149540520268049,0.150677419761486,0.15536312156286,0.159160511128507,0.15913311575301,0.162083085597288,0.162342910660487,0.170742644884718,0.165448323673645,0.17502213246588,0.176074247993874,0.175116324601905,0.176806869912233,0.183180541809618,0.190392208228435,0.185169699309775,0.183071119129735,0.183440858747792,0.19499784427783,0.196503573474316,0.192685194944951,0.200160285764448,0.205419972297095,0.206971475291079
0.145464252051851,0.144521759786325,0.146556404735805,0.148873899813799,0.146568219847855,0.146143452300949,0.149554158443796,0.160491597646406,0.155651602678262,0.160258682952508,0.161946680471896,0.16832204503517,0.175008166534285,0.177708797600988,0.180237966638371,0.174001522930766,0.175168066877917,0.183623650077111,0.19058206651951,0.188272675423689,0.190807329123618,0.193479945954888,0.190177840185787,0.192147657324109,0.194880137343991,0.197577916586357,0.206807123191401,0.207693326036953
0.135770115256387,0.1462929021162,0.150318442751204,0.153262935011791,0.153483902828412,0.160163028956281,0.157319668983071,0.162971118722664,0.164037842638724,0.167453526233768,0.163042485613961,0.164524415907814,0.166902234890136,0.16823497401501,0.171252454399297,0.17048288503579,0.181678362080634,0.180304639170706,0.181713379016476,0.1836470647189,0.192441721925288,0.193030389676842,0.194353867607217,0.197574440536977,0.203760315439259,0.203885617749308,0.19880333149736,0.197039435120075
0.145091580929158,0.141510750794198,0.143609027766063,0.141630215828748,0.149786270969228,0.15116481554728,0.152183869721426,0.156205047648392,0.159477991930895,0.165052093393896,0.166774345843626,0.167102034872411,0.168248315737057,0.169497107727988,0.177261266254043,0.18346369422845,0.176588584053624,0.183066712034767,0.190333030300316,0.195402450483248,0.188750671339316,0.196623943895385,0.196226970225092,0.198548375115029,0.194583209222462,0.199712482670934,0.200484933271008,0.201390689364218
