d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26,d27,d28
0.101065253645578,0.0991437971108726,0.106575604564387,0.103050717985358,0.100757103032883,0.106976339194799,0.103870594017795,0.0930465553176213,0.0890243995040491,0.0872981622825297,0.0936179090238795,0.0929923338281723,0.0923658446429445,0.0901816426349442,0.0853905482073722,0.0928712807893458,0.0910039192405052,0.0784679699879278,0.0821886303989172,0.0789888476141528,0.0742291540456373,0.0744700160143181,0.0709972188286147,0.0697241936745095,0.068997241812858,0.064229055020584,0.0704995740621682,0.0714350095576028
0.098183178737293,0.104862916870605,0.104304841442116,0.0998467838217889,0.102660636542562,0.103847762498356,0.103815795896351,0.102647679407832,0.100790871727476,0.0961680629499304,0.0918009312625975,0.0884175250114841,0.0845515245889535,0.0839873667592536,0.0786399169253599,0.0902168484609034,0.0927381956044893,0.0830996892000699,0.0802290548065993,0.0778438898184359,0.0813295890838112,0.0793499961430175,0.0791944948242682,0.0775116554412196,0.0760494528902308,0.0807402930266379,0.0764457580125981,0.080833725423928
0.0961660504023349,0.100188147158472,0.0999149152301706,0.099746458937517,0.0999997950863454,0.0953516975174373,0.092939040953444,0.087854853558419,0.084182412853199,0.0877460065568929,0.0902242084903722,0.0894762886497476,0.0926737648906419,0.0997566460302001,0.0912853103851655,0.0779538037586881,0.0840243631037819,0.0798563855743615,0.0770777819008668,0.0823209814096721,0.0794772114970757,0.0735164210234072,0.0752893740151168,0.074686110906382,0.0745321171275923,0.0756188943547057,0.0728186321079728,0.0748592168651003
0.102785435253529,0.10302112784706,0.106628038439461,0.104949871931265,0.0996156140748637,0.10333767607107,0.10438328091039,0.10228027443331,0.0989940288043541,0.0923796948499059,0.0975239479200937,0.0907762824694524,0.099676539923057,0.101574234459722,0.0935547407033955,0.0848204715826465,0.0807209238047651,0.0820544895197616,0.080275940736993,0.0783765328507146,0.0743438159133087,0.0752507550013035,0.0724191898909172,0.0669642035508155,0.0682422812835579,0.0738179708894322,0.0709312970668315,0.0735265838027715
0.0958290554832092,0.0968068640443755,0.0998017602662901,0.10010305112536,0.0988523678887498,0.0940014089711145,0.089693694464384,0.0859062958464027,0.0883969358939325,0.0846479915138361,0.0840211420803215,0.0842722120911587,0.0937393429973046,0.0874645352055009,0.0873537465045388,0.0861474037907841,0.0804120602081721,0.0804344902138745,0.0867734084991915,0.0858137791279249,0.082986158327727,0.0788885504819234,0.0695124332697335,0.0762809541669723,0.0696243710225717,0.0739821920711158,0.0813495958976318,0.0714642862302198
0.107538958226934,0.102874078947462,0.0932137085420196,0.087434693454491,0.0832195846706257,0.0850287919919459,0.0815935520558645,0.0887146428639054,0.0997332747593486,0.0897036764899967,0.093055754179015,0.0946122476219072,0.0930239733244178,0.085427049920554,0.0845032364783641,0.0828169761319343,0.085129413451074,0.0819754707383622,0.0856350344107784,0.0814587404408971,0.084818260970149,0.077301704949335,0.0717272433479232,0.0869998338481093,0.0800708497663067,0.0786426372696628,0.078820330640763,0.0738766326596223
0.106575760934064,0.105529013637259,0.101442086724725,0.0999247362578611,0.0980520290292079,0.107397130091753,0.0980723798945193,0.0905027692966913,0.0908719999362604,0.0919511359588961,0.0927771065649287,0.0886392519263567,0.0830413404003945,0.0897509237780295,0.0860676585858655,0.0811840606156588,0.0805919589862672,0.0800010712649816,0.0849796917865366,0.08308588520453,0.0844962932768741,0.0794493937982071,0.0790890546417094,0.076208809894052,0.0758284914592445,0.0712175968156182,0.0665694471824452,0.0763831293710499
0.107011870857541,0.0976110208352756,0.0947380903358777,0.0898563749256109,0.102850828222073,0.106202660644282,0.0997387555266018,0.0994286046348409,0.0940991605809704,0.090202419010447,0.0860205487241235,0.0839771809012074,0.0926229342751347,0.0895670504674818,0.0881006678675586,0.0873572237585708,0.0910615336020068,0.0848395697338378,0.0787259896490475,0.0862951087977316,0.0811550876764188,0.0765413122071091,0.0713804408507654,0.0678118394997828,0.0680249672489921,0.0724627361952663,0.0769475320799278,0.0776868439985048
0.102058919611497,0.101198950493638,0.0964288989918431,0.0930751946423553,0.0983505616753235,0.0919153339908041,0.102038621134989,0.0976778535409674,0.0960975891787763,0.0901575989572024,0.0869685903397789,0.0813546607390814,0.0825433188545644,0.0855577341975839,0.0865872793200642,0.0818566866775365,0.0786257650186441,0.0775062672074168,0.0851025661944664,0.0778720010031928,0.077242169330069,0.085511861217374,0.0813709348337126,0.0732918045978476,0.0709932784493953,0.0738179308214515,0.0717223510545474,0.0693736917793774
0.102158905363705,0.101414914226787,0.108232855401577,0.10323169660953,0.10571880541619,0.104453293830499,0.0994581867127139,0.0892614601877388,0.0875188897676766,0.0861850356430095,0.0873963189680893,0.0936030601062469,0.102041741926011,0.103112295989605,0.0949439168050512,0.0823610224702393,0.0806452017045641,0.081274597590217,0.0845989735567914,0.086796657421107,0.0864653107783939,0.0767867777126406,0.080162554007174,0.0763391103829976,0.0762412992426573,0.075383517253159,0.075939878642368,0.0742385484393879
