,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.09695520699523835,0.10010115992504016,0.10283536526671186,0.1062612359715315,0.10864657287417023,0.11036679999751801,0.11199690975305308,0.11396814865363532,0.11562198924112223,0.11736085605394316,0.1191913975231393,0.12136488994712469,0.12362775698170084,0.12549762893908006,0.1279429651783613,0.1304264754381088,0.1336570107108557,0.13644206264396083,0.13956598064058592,0.1440835043365877,0.14906918917918388,0.15397454376855527,0.159745702821337
1,0.09254750298627207,0.09581933237504232,0.09898305960941967,0.10259283703539389,0.10541616692760482,0.10814447178609396,0.11027740363618227,0.11215774210662184,0.1142872403192614,0.11624864083842978,0.1179240421138204,0.11967254466761554,0.12191023864857675,0.12438479643458313,0.1261361487048475,0.1291752815237718,0.131770339664176,0.13451610877692266,0.1386047242158996,0.14303715511658383,0.14842253613101689,0.15587776492394956,0.16177244372881658
2,0.09036291822107798,0.09303511234792404,0.09644318588594158,0.10140771565828977,0.10503875858939969,0.10759191794860977,0.10960384046530156,0.11167948683661046,0.11383431616726296,0.11600442630292054,0.11777857427182543,0.11995142788941476,0.12173954349792604,0.12439431625332191,0.1265418263523015,0.12916255979241173,0.13202436510709709,0.13522971025030855,0.13911872024010075,0.1428710522130963,0.15076434713669903,0.15746580304256397,0.16269994235416704
3,0.0889857417702084,0.09148078684010075,0.0946144062634679,0.09987318379223631,0.10286056937801728,0.10594600343306905,0.10821373367206283,0.11052714828136789,0.11236856594816742,0.11446778782561666,0.11635843996608207,0.11849936362586033,0.12087294511010487,0.12270271180744668,0.12510524840557705,0.12754400305357033,0.13110963264242248,0.1338286696983827,0.13906335027369443,0.1447492807137452,0.15136345340240653,0.15832701880682623,0.16808522121570094
4,0.08665006525294783,0.0907097837354611,0.09469577835996656,0.09886181392995755,0.10270301342526543,0.10600766050728025,0.10812110965106488,0.1101865532324506,0.11276707101272669,0.11472745540339432,0.11659405202963695,0.11880694251990673,0.12102282515284611,0.12277681481257366,0.1250509314967487,0.12766082596191322,0.13062116833530593,0.13339332862850317,0.13857435615407052,0.14426078683917665,0.15180624017938282,0.15833142532893094,0.1642477522150642
5,0.08679779727138302,0.08938567649119485,0.09293584658971471,0.09878600331498005,0.10229952373715913,0.10519108139364433,0.10792345524063396,0.11033933698018099,0.1126923493004935,0.11513627694696969,0.11722676116037418,0.11934493245455392,0.1216879829985939,0.12374008925491836,0.12561639876390232,0.1287299468249894,0.13188321302822031,0.13586649224834108,0.1398578921826976,0.14580629968039563,0.15352391037409868,0.1589626347184738,0.16757036722882682
6,0.08473856496394673,0.08696950547707549,0.09222073184091858,0.09677229083929706,0.10155056541578465,0.1046156191902668,0.10720309627274119,0.11025571060951982,0.11195116337324718,0.11445930965286297,0.11711862878117217,0.11964196804876517,0.12186179162038965,0.12412231886406655,0.12670990736356097,0.12948570516184463,0.13310620791168815,0.13723112200327772,0.14181882488432607,0.14691647189020882,0.15854814391745434,0.16534676679069116,0.17208725468579458
7,0.08239368600441446,0.0849736734079739,0.08953802990400507,0.09486520392470198,0.09918561824118766,0.10264453111229369,0.10564273326578619,0.10850754523328388,0.11148652042741376,0.11333214805539231,0.11603807732818246,0.11782041719462236,0.12033461911932151,0.12273882414906542,0.1260792662495967,0.12980462407837212,0.13422383381122993,0.1388301861718693,0.14281110556634086,0.15011204204799838,0.15836026894961205,0.16567936644455716,0.17625699036935544
8,0.08084634845102028,0.08507352524338306,0.0902244730575719,0.09551631509275538,0.09997747374278386,0.10370331613605555,0.10661315961470785,0.10955954590280151,0.11225228360694062,0.11469034604794011,0.11665565542005533,0.1190034487962106,0.12202743247664316,0.1250995738497078,0.12963015514021853,0.13355078696260878,0.1374979324184169,0.1421715540813095,0.14740346781499905,0.15363354125165102,0.1609771319229483,0.16982175795339055,0.1784935070042055
9,0.07848392908376531,0.08409624280024394,0.08924038916146612,0.09453369485351022,0.09808959230137446,0.10164322222411631,0.10505766224687094,0.10890026038831957,0.11096010785758353,0.11332818517203665,0.11628979031586821,0.11924643468180182,0.12227616943104,0.12553711481994945,0.12870926823866552,0.13157717736957103,0.13683496479360355,0.14144177424737267,0.14546157044990285,0.15400951917489178,0.16272955988750015,0.17091345957743437,0.1777238462865662
10,0.07972781569107487,0.08479046929289304,0.08929636983531497,0.09366622184864605,0.09751136531354186,0.10107647834807262,0.10486192828432056,0.10788497071009381,0.11132285434224451,0.11473635753382269,0.11718836173112242,0.12024586563024126,0.12317540853649617,0.12709869943338853,0.13040310423284265,0.1348493185967528,0.13883337121449169,0.1427844747298102,0.14761812511502048,0.15353365941990577,0.16456458975122762,0.17134488925522465,0.17812187853069458
11,0.07774806783047192,0.08220787764772923,0.08682165426445311,0.09146222253023094,0.09544670190186107,0.0994718122933712,0.1027583117023741,0.10616557595534036,0.10912273171623828,0.11209347581991735,0.11606464478123008,0.11920396686756288,0.12315976786108854,0.1263819391958632,0.1305823293672138,0.13579417476316602,0.1393221371148957,0.14373563783892462,0.14883998435145507,0.15471942922544032,0.1644623842613307,0.17581854186664767,0.18670006919866466
12,0.07977128501519105,0.0835106114395598,0.08695648413729676,0.09239740427505533,0.09666935907947433,0.10042634306825372,0.10325635993118838,0.10635637033769799,0.10950696683156654,0.11252297665329682,0.1151693557197936,0.11814523080968227,0.12228102745112145,0.12694274200363997,0.13110284601921843,0.13418099611318374,0.13872877308473053,0.14397513379482563,0.1494387184933655,0.1548813771635874,0.165072141239751,0.1769534039716483,0.18740513579312013
13,0.07879275299730022,0.08227458181817902,0.08626075737352816,0.0909046209787566,0.09401412821945354,0.09704222866321605,0.10009974643781719,0.10397666049250957,0.10669224040869948,0.10953370934894957,0.11248999039930371,0.11559058187398705,0.11901131711685811,0.1221656439761145,0.12682644704164867,0.13035790358456315,0.1346612819068777,0.13878997740524027,0.1449089730518107,0.1518960349899657,0.16212848555188786,0.1712242861205959,0.18803399778802557
14,0.07765334868332818,0.08057065007640027,0.08466539471823885,0.08937160984501198,0.0920695354210715,0.09447546673686469,0.09768210423605109,0.10046557054335041,0.10452579294049764,0.10744766538305577,0.11038119463384721,0.11396834044363513,0.11710093218610217,0.12001705948666515,0.12403315497259809,0.12844240938157467,0.1322887718443594,0.13667156531218652,0.14253451487058333,0.14996168624189077,0.16179902562396775,0.176239504876302,0.18569689697921307
15,0.07687283543580636,0.08125208471611735,0.08444607491069075,0.08880868900132269,0.09298737718295964,0.0970907270932751,0.10033460755506411,0.10285173776080114,0.10590962578507154,0.10783388997923796,0.11060018554860253,0.11332756137555267,0.11709076184536978,0.11962347458390518,0.12286771717523924,0.12853951208363845,0.13283942088732587,0.13837779437514444,0.14549338498548853,0.15262911990372707,0.16617471912708634,0.1738199763453204,0.18586285200420682
16,0.07512555248150067,0.07909369064061571,0.08189372140694326,0.08760543655895037,0.09146388920309156,0.09610788618044139,0.09916005744268633,0.10243231664076298,0.1046485095460477,0.1075763827083397,0.11034826723041595,0.11298878471511459,0.1164501737888727,0.1198409426065693,0.12261091690205599,0.12674871942108346,0.13153779627737203,0.13699733541435807,0.14392642786393745,0.15198748388432884,0.16717614655739738,0.17659855388617543,0.1886147088147316
17,0.07185503391954468,0.07754428815597085,0.0812290367651455,0.08628826737386452,0.09043509108589864,0.09389753827710498,0.0967573105835768,0.1000638437966555,0.10305678269294666,0.10520899378988871,0.10829479808952622,0.11122823298565603,0.11410762474585733,0.11757834215507491,0.12187801484208435,0.1252503877000146,0.12975675232292536,0.13517435624193852,0.14168104551848418,0.1492233514434615,0.16630369737959233,0.17832008689782108,0.1903020173207169
18,0.06811639038920936,0.07467746606485617,0.08024354977826718,0.08562791865297306,0.08960812671542394,0.09248341292101124,0.09583730212042232,0.09836075158120566,0.10192836367293347,0.10493139656677908,0.10757921644112596,0.11009800983585583,0.11292662797406443,0.11589947135724289,0.11916465741738758,0.12317746032433444,0.12741236432184763,0.13278534647018692,0.13767639882064173,0.14780019607774722,0.16089904224959042,0.1747580000378819,0.18406551160286214
19,0.06796844157410503,0.07356941405266057,0.07803193486849591,0.0842273552908875,0.08773373645073793,0.09123037408152954,0.09442071378928439,0.09751760834871791,0.09976865540974707,0.10259843675646334,0.10562704195053621,0.10871787885002188,0.11192436141969343,0.11458025942336317,0.11870882492733137,0.123000552721693,0.127334906410137,0.13232206745865827,0.1378206740564441,0.14641497920969168,0.15957008119461322,0.17425983230985673,0.1838127740875193
20,0.06607333188514317,0.07414060602219613,0.07905182964661814,0.08531810176987142,0.08831384517253345,0.09193298260584727,0.09438662664899777,0.0965787133099301,0.09971187869620574,0.10273980388021933,0.10588886361085895,0.10951707907816022,0.11295283536539072,0.11637040256482083,0.11916532695590312,0.12437459363937611,0.12914667369885924,0.13336205534125062,0.13937420504257725,0.14731960176960004,0.15892993087749374,0.17539461505831924,0.18884258257810002
