,0,1,2,3
0,1454716.1025210568,505.2382164715623,46.800604767018996,2.858657704413727
1,1454692.8589649166,483.558526021071,89.40578531789495,5.176723743689833
2,1454780.5654886805,380.0248833203692,104.58396861081603,5.825659389153517
3,1454868.6584745452,290.0863022559524,106.49032573833993,5.764897460042501
4,1454918.7055322395,237.22386386639744,109.39693449020328,5.673669402577219
5,1454855.1694069358,265.5906525920506,143.15144316884596,7.088497304117043
6,1454889.7591382004,228.26419992610596,146.12103999784802,6.855621874724358
7,1454832.2328884492,252.656169636641,178.10073394257392,8.01020797131343
8,1454867.8941506648,219.06199617926748,176.40079903438226,7.643054122952191
9,1454905.793257476,186.25518223282762,171.88333103719967,7.068229253937732
10,1454801.3529721396,238.40134695677014,222.39389852944277,8.851782375511172
11,1454836.5340230605,206.94486763658008,219.22559809871478,8.295511203889216
12,1454821.0045232256,206.34399084200504,235.0987978977188,8.552688035941006
13,1454807.933603815,205.39697704986705,248.96523887046544,8.704180263862899
14,1454800.528667464,199.80904593570548,261.83542965645603,8.82685694412094
15,1454788.8906899681,200.76018130983437,272.3500582065071,8.999070517491372
16,1454776.1416251191,199.47930516240746,286.3029729970817,9.076096722336606
17,1454800.3399422339,178.44256073277887,283.56230954385904,8.655187489574182
18,1454824.9115251692,158.55572550805516,279.4026998606574,8.130049462639349
19,1454770.365209265,180.42585206643523,311.39893537406886,8.810003294860323
20,1454758.838599757,179.0044298617831,324.2367278382025,8.920242541749877
21,1454745.6227809014,180.04263024052042,336.2427508600126,9.091837999681966
22,1454733.9492618858,183.62980026856278,344.2041418449964,9.216795999544699
23,1454721.0001725387,185.93487302028697,354.6949322838079,9.370022158371768
24,1454663.7415245597,212.38936116093177,384.56350777155507,10.305606508120759
25,1454609.3244734895,233.4287628304884,417.27589303737005,10.970870641646616
26,1454642.994236819,199.67586383910256,417.9175379554417,10.412361385998677
27,1454671.3547798963,176.6458527067811,413.11396768589253,9.88539971231148
28,1454622.4343818536,193.0816630800902,444.9438219221635,10.540133145020228
29,1454644.1864919742,172.65294813132994,444.24349319100816,9.917066704028093
30,1454658.667982718,153.85510105694854,449.1427265637413,9.334189661887502
31,1454640.7384171754,155.6047359945425,465.3684820287672,9.288364800319577
32,1454630.0071835893,157.0317750526321,474.6312890138401,9.329752346110174
33,1454543.3714689328,198.80814637510036,518.3731073803824,10.447277313512068
34,1454534.798489119,195.50721801870864,530.0785442285414,10.615748634488202
35,1454480.154188058,219.658610238635,559.7701994503543,11.417002252135918
36,1454493.7026117174,191.72280188291717,574.7269660621528,10.847620338301152
37,1454421.9311205328,235.91961826422616,601.021170967106,12.128090236278666
38,1454451.248255915,203.05427546177899,605.2374446657611,11.46002395642345
39,1454359.2268288508,249.40651285745943,649.6332849762988,12.733373316382467
40,1454319.6662972493,263.1845561872717,674.711138436726,13.438008127885507
41,1454322.5458932272,254.8703308874441,680.1424102864042,13.441365599466923
42,1454353.9202472693,217.2003827763086,687.0711301292973,12.808239825065838
43,1454352.8251460118,207.26331324575497,698.2723967319387,12.639144013335
44,1454336.2796272617,203.51915840448984,718.6443801736993,12.556834159643707
45,1454284.9197002575,221.77381754307333,751.2188105128561,13.087671687879853
46,1454186.7518162169,294.50083777610485,774.7094861392109,15.037859870061553
47,1454107.5490677098,335.217513573487,812.1541477957966,16.079270921282067
48,1454083.4121795907,341.03239417396406,830.0532966467184,16.50212959041517
49,1454050.8041860203,342.54014022921615,860.8565422022651,16.799131548561526
50,1454043.4163263128,325.9236029691217,884.885436465203,16.774634253122084
51,1454062.6812187373,303.4179370549509,888.2012254229525,16.699618786710314
52,1454016.5101446223,316.92628964684366,920.457338462479,17.106227268637483
53,1453897.914115081,409.4060298963286,944.6755272515226,19.00432777258396
54,1453905.3193266022,380.44392610743506,966.1235158655622,19.11323142513357
55,1453804.5589912971,428.6529760518247,1017.4317230462512,20.35630960605991
56,1453764.6147891276,428.5834676781068,1057.2231529567064,20.578590238381526
57,1453838.5421516655,363.627256491331,1049.1917627885314,19.638829054845573
58,1453804.0779839528,338.4801195688125,1109.42269056465,19.019205915229286
59,1453830.682994233,291.059359631537,1131.0918202085904,18.165825926381054
60,1453809.34052581,295.52146490563473,1147.8469517721942,18.291057512471216
61,1453804.227687021,307.27136827947044,1141.05470460086,18.446240099103964
62,1453743.2192158662,338.4632086570007,1170.5374434565686,18.780132021221217
63,1453687.6852511445,370.0076051954037,1193.6067832666672,19.700360393840036
64,1453721.1947079415,334.26692416515283,1196.2718192251186,19.26654867052542
65,1453763.3978650824,294.62669303203614,1194.300310098536,18.6751317871185
66,1453730.4225511476,303.84528630126835,1217.9596962399887,18.772466312758993
67,1453717.0696816035,262.3795199877755,1273.3950959022648,18.155702507975704
68,1453644.785655103,324.2728801096227,1282.7884060690128,19.153058717294613
69,1453676.733110862,278.8104042062601,1297.0709184703317,18.385566461956493
70,1453673.2296219398,269.06567971885204,1310.544787647331,18.15991069619164
71,1453655.3965389638,282.0378693967654,1315.2758170796822,18.28977455996634
72,1453541.5151145756,349.299210713087,1360.2491069112968,19.93656780069763
73,1453481.3560172173,373.8643101746271,1395.2591766083397,20.520495999799017
74,1453346.7466599925,441.80049473835015,1459.9717757723758,22.48106949872544
75,1453296.449074029,456.57158225988854,1495.068269600258,22.91107410968852
76,1453399.690617034,365.88619618285145,1484.9039619449104,20.519224837283854
77,1453403.677657827,363.2310376845536,1483.5918390835398,20.49946540544447
78,1453424.777203869,329.5027792221665,1496.974026659245,19.74599024942541
79,1453436.3798960012,320.67744318055736,1494.0899438065642,19.852717012036837
